Run time (s),Round,Exception,deadline,Agreement,Discounted,#agreeing,min.util.,max.util.,Dist. to Pareto,Dist. to Nash,Social Welfare,Agent 1,Agent 2,Utility 1,Utility 2,Disc. Util. 1,Disc. Util. 2,Perceived. Util. 1,Perceived. Util. 2,Profile 1,Profile 2,Domain,Utility product
0.284,16,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,AgentGG,AgentPeraltaV2,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.670923627182831,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.035,6,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentPeraltaV2,AgentGG,0.725352816943306,1.0,0.725352816943306,1.0,0.607522176028008,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
0.019,5,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,AgentGG,AgentPeraltaV2,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.670923627182831,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
4.281,1001,,1000rounds,No,No,1,0.4,0.7,1.23537,1.26924,0.0,AgentPeraltaV2,AgentGG,0.4,0.7,0.4,0.7,0.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.27999999999999997
3.377,902,,1000rounds,Yes,No,2,0.66667,0.88263,0.18922,0.27637,1.54929,AgentGG,AgentPeraltaV2,0.882627699446719,0.666666666666666,0.882627699446719,0.666666666666666,0.720977596741344,0.48418893330528,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.588418466297812
0.026,15,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentPeraltaV2,AgentGG,0.725352816943306,1.0,0.725352816943306,1.0,0.607522176028008,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
0.018,4,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,AgentGG,AgentPeraltaV2,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.670923627182831,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.255,69,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentPeraltaV2,AgentGG,0.725352816943306,1.0,0.725352816943306,1.0,0.607522176028008,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
0.101,18,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,AgentGG,AgentPeraltaV2,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.670923627182831,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.264,59,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentPeraltaV2,AgentGG,0.725352816943306,1.0,0.725352816943306,1.0,0.607522176028008,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
3.535,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,AuthenticAgent,EAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
2.494,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,EAgent,AuthenticAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
2.629,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,AuthenticAgent,EAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
2.639,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,EAgent,AuthenticAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
2.515,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,AuthenticAgent,EAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
3.218,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,EAgent,AuthenticAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
2.973,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,AuthenticAgent,EAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
3.036,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,EAgent,AuthenticAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
3.499,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,AuthenticAgent,EAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
3.084,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,EAgent,AuthenticAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
2.552,1001,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,AgentGG,HardDealer,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.760501291361295,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
2.776,1001,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,HardDealer,AgentGG,0.725352816943306,1.0,0.725352816943306,1.0,0.707494202555291,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
2.781,1000,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,AgentGG,HardDealer,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.760501291361295,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
2.936,1001,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,HardDealer,AgentGG,0.725352816943306,1.0,0.725352816943306,1.0,0.707494202555291,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
1.867,1001,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,AgentGG,HardDealer,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.760501291361295,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
3.227,1001,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,HardDealer,AgentGG,0.725352816943306,1.0,0.725352816943306,1.0,0.707494202555291,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
2.7,1001,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,AgentGG,HardDealer,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.760501291361295,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
2.722,1001,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,HardDealer,AgentGG,0.725352816943306,1.0,0.725352816943306,1.0,0.707494202555291,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
2.927,1001,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,AgentGG,HardDealer,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.760501291361295,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
3.532,1001,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,HardDealer,AgentGG,0.725352816943306,1.0,0.725352816943306,1.0,0.707494202555291,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
,1,"Session genius.core.session.Sessionfd8f failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party1,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_ItexB_rv02_comp60.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.eagent.EAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,EAgent,IBasic,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionbbfb90a failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party2,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_CypressA_rv03_comp30.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.eagent.EAgent]",1000rounds,No,,0,,,,,,IBasic,EAgent,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionf4e failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party5,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_ItexB_rv02_comp60.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.eagent.EAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,EAgent,IBasic,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionc49835d failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party6,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_CypressA_rv03_comp30.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.eagent.EAgent]",1000rounds,No,,0,,,,,,IBasic,EAgent,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessiona84 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party9,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_ItexB_rv02_comp60.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.eagent.EAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,EAgent,IBasic,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessiond76b067 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party10,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_CypressA_rv03_comp30.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.eagent.EAgent]",1000rounds,No,,0,,,,,,IBasic,EAgent,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionf063c0a failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party13,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_ItexB_rv02_comp60.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.eagent.EAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,EAgent,IBasic,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessione36 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party14,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_CypressA_rv03_comp30.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.eagent.EAgent]",1000rounds,No,,0,,,,,,IBasic,EAgent,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionf554b06 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party17,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_ItexB_rv02_comp60.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.eagent.EAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,EAgent,IBasic,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
,1,"Session genius.core.session.Sessionc3a4799 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party18,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/itexcypress/ItexvsCypress_CypressA_rv03_comp30.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.eagent.EAgent]",1000rounds,No,,0,,,,,,IBasic,EAgent,0.3,0.2,0.3,0.2,,,ItexvsCypress_CypressA_rv03_comp30,ItexvsCypress_ItexB_rv02_comp60,Itex vs Cypress,0.06
1.8,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,AuthenticAgent,dandikAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
1.933,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,dandikAgent,AuthenticAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
1.991,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,AuthenticAgent,dandikAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
1.883,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,dandikAgent,AuthenticAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
2.495,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,AuthenticAgent,dandikAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
1.344,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,dandikAgent,AuthenticAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
2.355,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,AuthenticAgent,dandikAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
2.236,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,dandikAgent,AuthenticAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
1.887,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,AuthenticAgent,dandikAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
2.338,1001,,1000rounds,No,No,1,0.0,0.0,1.2798,1.282,0.0,dandikAgent,AuthenticAgent,0.0,0.0,0.0,0.0,0.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.0
0.035,3,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,AgentLarry,MINF,0.798680832921253,1.0,0.798680832921253,1.0,0.0,0.999999999999999,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
0.006,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,MINF,AgentLarry,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
0.009,3,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,AgentLarry,MINF,0.798680832921253,1.0,0.798680832921253,1.0,0.0,1.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
0.006,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,MINF,AgentLarry,1.0,0.815283163766363,1.0,0.815283163766363,0.999999999999999,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
0.013,3,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,AgentLarry,MINF,0.798680832921253,1.0,0.798680832921253,1.0,0.0,1.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
0.005,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,MINF,AgentLarry,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
0.01,3,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,AgentLarry,MINF,0.798680832921253,1.0,0.798680832921253,1.0,0.0,1.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
0.007,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,MINF,AgentLarry,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
0.008,3,,1000rounds,Yes,No,2,0.79868,1.0,0.0,0.13577,1.79868,AgentLarry,MINF,0.798680832921253,1.0,0.798680832921253,1.0,0.0,1.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.798680832921253
0.02,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,MINF,AgentLarry,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
0.03,3,,1000rounds,Yes,No,2,0.61451,0.93521,0.19523,0.28805,1.54972,AgentLarry,winkyAgent,0.614512667589052,0.935211863916249,0.614512667589052,0.935211863916249,0.0,0.50271753974453,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.5746995372561037
0.012,2,,1000rounds,Yes,No,2,0.623,0.93438,0.20317,0.29028,1.55739,winkyAgent,AgentLarry,0.934384137270231,0.623001319820879,0.934384137270231,0.623001319820879,0.830269295822829,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.5821225507390473
0.014,3,,1000rounds,Yes,No,2,0.55406,0.91272,0.25972,0.34752,1.46678,AgentLarry,winkyAgent,0.554060320323358,0.912721686389111,0.554060320323358,0.912721686389111,0.0,0.667075305012984,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.5057028699268263
0.006,2,,1000rounds,Yes,No,2,0.69739,0.90567,0.15099,0.21408,1.60305,winkyAgent,AgentLarry,0.905667674919017,0.697386554639061,0.905667674919017,0.697386554639061,0.689872342843983,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6316004594597423
0.011,3,,1000rounds,Yes,No,2,0.74423,0.77934,0.20544,0.20544,1.52357,AgentLarry,winkyAgent,0.744228960811786,0.779336797169091,0.744228960811786,0.779336797169091,0.0,0.792882223012266,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.5800050146795382
0.012,2,,1000rounds,Yes,No,2,0.79327,0.93995,0.06395,0.12423,1.73322,winkyAgent,AgentLarry,0.939952668550398,0.793271911619155,0.939952668550398,0.793271911619155,0.879793806724181,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7456380502125003
0.01,3,,1000rounds,Yes,No,2,0.71761,0.84688,0.17326,0.19496,1.56449,AgentLarry,winkyAgent,0.717610548481192,0.84687541234532,0.717610548481192,0.84687541234532,0.0,0.879125460942233,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6077267291483608
0.005,2,,1000rounds,Yes,No,2,0.77126,0.87991,0.12791,0.14183,1.65117,winkyAgent,AgentLarry,0.879905337100796,0.771260659471947,0.879905337100796,0.771260659471947,0.730057468160319,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6786363705652457
0.008,3,,1000rounds,Yes,No,2,0.72143,0.84539,0.17283,0.19186,1.56682,AgentLarry,winkyAgent,0.721434211556541,0.845390329297481,0.721434211556541,0.845390329297481,0.0,0.911120421007727,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6098935056742528
0.006,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,winkyAgent,AgentLarry,1.0,0.815283163766363,1.0,0.815283163766363,0.813464474671997,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
8.758,1000,,1000rounds,Yes,No,2,0.77736,0.93351,0.07247,0.18451,1.71087,HardDealer,MINF,0.777362687868832,0.933507147605595,0.777362687868832,0.933507147605595,0.722362333122056,0.936056730625637,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7256736254074518
8.001,1000,,1000rounds,Yes,No,2,0.8632,0.95319,0.01503,0.01503,1.81639,MINF,HardDealer,0.953194426396464,0.863197802612344,0.953194426396464,0.863197802612344,0.953276047245931,0.840838860415997,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.8227953343277614
6.166,1001,,1000rounds,Yes,No,2,0.7463,1.0,0.0,0.24025,1.7463,HardDealer,MINF,0.746296490477775,0.999999999999999,0.746296490477775,0.999999999999999,0.72384257972426,1.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7462964904777742
6.507,1000,,1000rounds,Yes,No,2,0.82638,0.96811,0.00756,0.05389,1.79449,MINF,HardDealer,0.968108692541147,0.826383275769355,0.968108692541147,0.826383275769355,0.969143460963952,0.84615448988274,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.8000288326429403
6.613,1000,,1000rounds,Yes,No,2,0.7463,1.0,0.0,0.24025,1.7463,HardDealer,MINF,0.746296490477775,0.999999999999999,0.746296490477775,0.999999999999999,0.808461810468393,1.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7462964904777742
6.85,1000,,1000rounds,Yes,No,2,0.8339,0.96893,0.0,0.04697,1.80283,MINF,HardDealer,0.968933802608942,0.833897317189301,0.968933802608942,0.833897317189301,0.970661292782801,0.842767833967515,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.8079912985296245
6.78,1000,,1000rounds,Yes,No,2,0.7463,1.0,0.0,0.24025,1.7463,HardDealer,MINF,0.746296490477775,0.999999999999999,0.746296490477775,0.999999999999999,0.811581942478936,1.0,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7462964904777742
6.663,1000,,1000rounds,Yes,No,2,0.87823,0.9534,0.0,0.0,1.83163,MINF,HardDealer,0.953400703913413,0.878225885452238,0.953400703913413,0.878225885452238,0.956352771584197,0.839281319222243,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.8373011773851442
6.727,1001,,1000rounds,Yes,No,2,0.81887,0.96873,0.01503,0.0613,1.7876,HardDealer,MINF,0.968727525091993,0.818869234349408,0.968727525091993,0.818869234349408,0.951619906941979,0.821621553739175,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7932611667652771
5.954,1000,,1000rounds,Yes,No,2,0.81173,0.98447,0.0,0.07339,1.7962,MINF,HardDealer,0.984466901304471,0.811733033057833,0.984466901304471,0.811733033057833,0.987457358571394,0.834347236375564,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7991243037409246
,1,"Session genius.core.session.Sessionfd8f failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party1,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/party/party6_rv05_comp100.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.eagent.EAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,EAgent,IBasic,0.5,0.5,0.5,0.5,,,party5_rv05_comp100,party6_rv05_comp100,Party,0.25
